label,total_events,evt_epoll_wait,evt_switch,evt_select,evt_wait4,evt_times,evt_accept,evt_futex,evt_getsockname,evt_fcntl,evt_read,evt_stat,evt_openat,evt_mmap,evt_munmap,evt_madvise,evt_writev,evt_write,evt_close,evt_epoll_ctl,evt_clone,evt_set_robust_list,evt_mprotect,evt_sigaltstack,evt_rt_sigprocmask,evt_gettid,evt_nanosleep,evt_getpid,evt_tgkill,evt_epoll_pwait,evt_signaldeliver,evt_procexit,evt_execve,evt_brk,evt_access,evt_fstat,evt_arch_prctl,evt_getuid,evt_getgid,evt_geteuid,evt_getegid,evt_sysinfo,evt_rt_sigaction,evt_uname,evt_getcwd,evt_getppid,evt_socket,evt_connect,evt_lseek,evt_getpgrp,evt_prlimit,evt_getpeername,evt_pipe,evt_dup,evt_set_tid_address,evt_statfs,evt_exit_group,evt_rt_sigreturn,evt_fadvise64,evt_umask,evt_fchmodat,evt_ioctl,evt_newfstatat,evt_unlinkat,evt_shutdown,evt_sched_yield,evt_lstat,evt_lgetxattr,evt_getxattr,evt_getdents64,evt_poll,evt_pselect6,evt_mkdir,evt_readlink,evt_rename,evt_chmod,evt_unlink,evt_symlink,evt_getrandom,evt_sendmmsg,evt_recvfrom,evt_exit,evt_setsockopt,evt_getsockopt,evt_sendto,evt_link,evt_chdir,evt_setitimer,evt_sched_getaffinity,evt_readlinkat,evt_epoll_create1,evt_capget,evt_getpgid,evt_rt_sigsuspend,evt_kill,evt_alarm,evt_setgid,evt_chown,evt_getgroups,evt_setgroups,evt_setresgid,evt_setresuid,evt_prctl,evt_getresuid,evt_getresgid,evt_clock_gettime,evt_bind,evt_recvmsg,evt_lchown,evt_faccessat,evt_utimensat,evt_fstatfs,evt_fchdir,evt_flistxattr,evt_fgetxattr,evt_fsetxattr,evt_mremap,evt_setpgid,evt_timer_create,evt_timer_settime,evt_setuid,evt_mknod,evt_mount,evt_umount,evt_finit_module
0,14244,6640,487,58,74,328,72,1114,48,96,720,324,520,600,302,114,292,312,544,616,21,14,80,28,106,14,2,16,0,10,11,13,10,84,28,232,12,20,20,20,20,4,96,4,4,4,8,8,4,4,4,4,0,0,0,0,6,4,8,0,0,0,0,0,46,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6547,2386,331,56,56,250,72,776,40,80,480,198,192,192,192,82,206,208,230,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15846,6596,2202,60,68,362,98,1354,64,128,834,332,424,458,312,122,314,382,478,714,9,6,38,12,50,6,2,8,0,10,5,6,5,42,14,116,6,10,10,10,10,2,48,2,2,2,4,4,2,2,2,2,0,0,0,0,3,2,4,0,0,0,0,0,60,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14216,4682,704,60,60,528,180,1814,94,188,1114,478,464,464,464,202,500,476,548,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19350,9770,710,58,58,534,140,1862,82,164,1116,486,474,492,474,204,502,484,548,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10574,3484,447,58,66,338,72,1134,52,104,714,334,438,476,290,120,308,314,482,660,6,2,46,0,46,0,0,8,0,0,2,3,5,42,24,140,6,18,18,18,18,2,52,2,2,2,12,12,8,2,4,2,0,0,2,4,3,2,2,0,0,4,0,0,50,0,38,24,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9384,2512,530,58,66,316,68,1022,40,80,654,312,418,474,278,118,274,276,442,576,13,12,58,20,60,10,170,12,4,14,8,8,5,42,24,140,6,18,18,18,18,2,52,2,2,2,12,12,8,2,4,2,0,0,2,4,3,3,2,0,0,4,0,0,40,2,8,8,10,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9862,1878,600,56,64,358,106,1248,66,132,804,356,458,556,322,124,314,326,516,728,13,12,58,20,60,10,122,8,0,4,7,8,5,40,24,140,6,18,18,18,18,2,52,2,2,2,12,12,8,2,4,2,0,0,2,4,3,2,2,0,0,4,0,0,66,0,36,8,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14643,4502,713,58,74,420,84,1326,50,100,912,418,682,786,402,154,378,406,688,772,26,24,116,40,120,20,384,20,4,28,14,16,10,84,32,280,12,20,20,20,20,4,104,4,4,4,24,24,16,4,8,4,0,0,4,8,6,4,4,0,0,8,0,0,42,2,32,32,58,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8953,1268,675,58,66,352,84,1288,52,104,744,324,418,460,312,124,312,312,468,682,13,10,44,20,58,10,278,10,2,14,7,8,5,42,14,116,6,10,10,10,10,2,48,2,2,2,4,4,2,2,2,2,0,0,0,0,3,2,4,0,0,0,0,0,52,2,14,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9895,5222,375,58,58,274,90,896,48,96,534,220,212,212,212,84,222,226,256,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11354,3416,1102,60,68,318,48,1074,38,76,722,312,418,470,282,116,276,358,448,588,13,12,58,20,60,10,408,10,2,12,7,8,5,42,24,140,6,18,18,18,18,2,52,2,2,2,12,12,8,2,4,2,0,0,2,4,3,2,2,0,0,4,0,0,38,0,24,24,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7937,1836,477,60,60,352,118,1176,68,136,692,298,288,288,288,122,304,300,346,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39291,23816,1141,60,60,842,210,2962,114,228,1788,798,782,890,844,338,828,782,904,1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14878,9038,434,60,60,346,84,1106,44,88,678,292,286,286,286,130,300,290,336,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13376,5716,584,60,60,414,136,1544,70,140,896,360,350,354,350,142,376,358,440,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5175,358,373,60,60,280,104,892,56,112,566,224,216,216,216,88,228,238,272,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32473,18158,1053,60,60,774,212,2822,118,236,1678,730,714,736,714,330,756,714,840,1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9522,1782,491,56,64,354,100,1214,64,128,800,328,488,538,306,122,310,340,540,716,6,4,60,0,48,0,0,8,0,0,2,3,5,42,18,164,6,10,10,10,10,2,56,2,2,2,20,20,14,2,6,2,0,0,4,8,3,2,0,0,0,8,0,0,64,0,60,32,58,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1567,0,145,58,66,58,0,36,0,0,36,24,126,168,24,0,0,2,126,0,13,10,44,20,58,10,196,12,4,12,7,8,5,42,14,116,6,10,10,10,10,2,48,2,2,2,4,4,2,2,2,2,0,0,0,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28342,16962,832,60,60,618,154,2230,86,172,1352,570,558,566,558,258,586,564,656,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48304,34262,1058,60,60,752,196,2792,114,228,1650,706,690,692,690,296,740,698,808,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6392,1630,380,60,60,272,104,922,56,112,546,216,208,208,208,84,226,226,266,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12591,4780,964,58,66,338,78,1168,54,108,798,334,438,476,290,122,298,392,486,658,6,2,46,0,46,0,0,8,0,0,2,3,5,42,24,140,6,18,18,18,18,2,52,2,2,2,12,12,8,2,4,2,0,0,2,4,3,2,2,0,0,4,0,0,52,0,38,24,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18053,9708,635,60,60,450,160,1642,84,168,968,398,386,412,386,170,410,398,472,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,28,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6597,3062,271,58,58,230,36,676,26,52,396,176,172,172,172,78,180,178,192,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10551,2758,566,60,68,368,94,1322,54,108,796,362,466,516,326,126,314,334,514,714,12,10,56,16,58,8,0,8,0,0,6,7,5,42,24,140,6,18,18,18,18,2,52,2,2,2,12,12,8,2,4,2,0,0,2,4,3,2,2,0,0,4,0,0,54,0,22,8,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10845,4506,495,60,60,358,96,1242,56,112,734,304,296,300,296,132,318,302,362,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14207,7146,519,58,58,424,84,1314,52,104,814,374,366,366,366,156,392,376,402,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24784,16638,648,60,60,436,140,1678,74,148,942,384,374,378,398,172,390,384,482,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10583,3022,567,60,60,436,140,1426,80,160,870,384,372,372,372,160,400,390,432,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12268,5052,528,58,58,420,120,1344,66,132,838,370,360,360,360,158,378,370,410,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8166,1438,537,58,66,316,74,1076,42,84,662,288,384,430,284,120,272,284,426,588,16,12,48,24,64,12,166,12,4,14,8,9,5,42,14,116,6,10,10,10,10,2,48,2,2,2,4,4,2,2,2,2,0,0,0,0,3,2,4,0,0,0,0,0,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5734,1562,336,56,56,250,64,790,40,80,480,198,192,192,192,82,206,208,230,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32049,17606,1081,60,60,760,230,2884,128,256,1692,714,696,758,696,302,736,700,848,1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,28,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21743,12852,663,58,58,504,150,1670,78,156,1030,456,444,444,444,196,480,456,496,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10565,4028,491,58,66,316,66,1020,42,84,646,288,384,426,278,120,270,268,426,588,13,10,44,20,58,10,162,8,0,14,7,8,5,42,14,116,6,10,10,10,10,2,48,2,2,2,4,4,2,2,2,2,0,0,0,0,3,2,4,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10791,3180,559,60,68,352,88,1154,50,100,740,346,450,502,310,122,292,324,484,668,13,12,58,20,60,10,162,8,0,12,7,8,5,42,24,140,6,18,18,18,18,2,52,2,2,2,12,12,8,2,4,2,0,0,2,4,3,2,2,0,0,4,0,0,52,0,38,24,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7650,706,493,58,66,352,62,1196,44,88,726,324,418,450,306,124,306,306,460,666,8,4,36,8,48,4,0,8,0,10,4,5,5,42,14,116,6,10,10,10,10,2,48,2,2,2,4,4,2,2,2,2,0,0,0,0,3,2,4,0,0,0,0,0,44,0,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9550,2744,476,58,66,338,82,1158,52,104,706,310,404,438,292,122,288,290,454,650,9,6,38,12,50,6,0,8,0,10,5,6,5,42,14,116,6,10,10,10,10,2,48,2,2,2,4,4,2,2,2,2,0,0,0,0,3,2,4,0,0,0,0,0,50,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31601,21932,743,60,60,522,158,1934,88,176,1130,472,460,462,460,214,490,468,566,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34135,22022,887,60,60,656,186,2382,102,204,1428,608,594,620,594,258,628,600,714,1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9289,4350,459,58,58,274,90,1028,52,104,548,220,212,212,212,84,224,232,260,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13494,7076,448,58,66,330,58,1078,40,80,660,302,398,428,284,120,288,284,426,604,7,2,34,4,46,2,0,8,0,10,3,4,5,42,14,116,6,10,10,10,10,2,48,2,2,2,4,4,2,2,2,2,0,0,0,0,3,2,4,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11107,2520,634,54,70,346,58,1106,38,76,724,370,578,674,334,118,300,332,588,584,27,24,104,44,120,22,346,22,6,28,15,17,10,84,38,256,12,28,28,28,28,4,100,4,4,4,16,16,10,4,6,4,0,0,2,4,6,4,6,0,0,4,0,0,14,4,24,24,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8236,3352,384,58,66,230,30,706,28,56,446,200,298,340,192,80,180,182,326,392,13,10,44,20,58,10,164,8,0,14,7,8,5,42,14,116,6,10,10,10,10,2,48,2,2,2,4,4,2,2,2,2,0,0,0,0,3,2,4,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9699,4118,413,60,60,332,78,1040,44,88,652,278,272,272,272,128,292,280,316,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11391,3952,810,58,66,338,58,1198,44,88,732,310,404,450,300,122,294,332,446,634,16,12,48,24,64,12,176,10,2,12,8,9,5,42,14,116,6,10,10,10,10,2,48,2,2,2,4,4,2,2,2,2,0,0,0,0,3,2,4,0,0,0,0,0,42,0,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20921,13148,514,58,66,374,106,1282,62,124,808,370,472,510,324,126,334,338,526,744,6,2,46,0,46,0,0,8,0,0,2,3,5,42,24,140,6,18,18,18,18,2,52,2,2,2,12,12,8,2,4,2,0,0,2,4,3,2,2,0,0,4,0,0,58,0,36,8,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6852,412,442,58,58,394,86,1152,52,104,738,344,336,338,360,152,376,346,366,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18353,12468,453,58,58,342,88,1142,54,108,676,290,282,282,282,122,298,294,330,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
