dport,pkts,bytes,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,proto_arp,proto_icmp,proto_ipv6-icmp,proto_proto,proto_tcp,proto_udp,label_bin
80.0,3.0,462.0,7300.0,39.184326,0.0,0.0,0.0,0.0,0.0,3.0,0.0,462.0,0.0,0.051041,0.051041,0.0,0,0,0,0,1,0,1
80.0,4.0,522.0,158741.0,39.553341,0.014967,0.021167,0.044902,0.0,0.044902,3.0,1.0,462.0,60.0,0.075847,0.050565,0.0,0,0,0,0,1,0,1
80.0,9202.0,8967611.0,482.0,57.597298,4.784876,0.685224,57.41851,2.512376,4.999567,4601.0,4601.0,4626433.0,4341178.0,159.747086,79.864861,79.864861,0,0,0,0,1,0,0
80.0,7264.0,7079417.0,5.0,45.404404,4.529309,1.378675,45.293087,0.393286,4.990774,3632.0,3632.0,3654628.0,3424789.0,159.962463,79.970215,79.970215,0,0,0,0,1,0,0
80.0,5267.0,5124502.0,216.0,34.483376,4.91572,0.188032,34.410042,4.455162,4.993886,2635.0,2632.0,2503254.0,2621248.0,152.711273,76.384636,76.297638,0,0,0,0,0,1,0
80.0,4.0,616.0,158340.0,43.316509,0.0,0.0,0.0,0.0,0.0,4.0,0.0,616.0,0.0,0.069258,0.069258,0.0,0,0,0,0,1,0,1
565.0,1654.0,99240.0,2647.0,41.221996,4.558315,1.194419,41.024837,1.179997,4.984993,1654.0,0.0,99240.0,0.0,40.099949,40.099949,0.0,0,0,0,0,0,1,0
53.0,2.0,479.0,94703.0,0.231407,0.231407,0.0,0.231407,0.231407,0.231407,1.0,1.0,91.0,388.0,4.321391,0.0,0.0,0,0,0,0,0,1,0
80.0,4457.0,4168914.0,30.0,56.119507,4.659001,1.094717,55.908016,1.028385,4.998303,4457.0,0.0,4168914.0,0.0,79.401978,79.401978,0.0,0,0,0,0,1,0,0
53.0,2.0,479.0,3789.0,0.284523,0.284523,0.0,0.284523,0.284523,0.284523,1.0,1.0,91.0,388.0,3.514654,0.0,0.0,0,0,0,0,0,1,0
80.0,5.0,770.0,179580.0,46.529888,2.451018,1.79882,7.353055,0.0,4.266453,5.0,0.0,770.0,0.0,0.085966,0.085966,0.0,0,0,0,0,1,0,1
80.0,799.0,747935.0,16.0,10.003645,4.995621,0.000391,9.991242,4.99523,4.996012,799.0,0.0,747935.0,0.0,79.770927,79.770927,0.0,0,0,0,0,1,0,0
10629.0,2.0,134.0,20180.0,0.000115,0.000115,0.0,0.000115,0.000115,0.000115,1.0,1.0,74.0,60.0,8695.652344,0.0,0.0,0,0,0,0,1,0,1
53.0,2.0,337.0,254336.0,0.235099,0.235099,0.0,0.235099,0.235099,0.235099,1.0,1.0,100.0,237.0,4.253527,0.0,0.0,0,0,0,0,0,1,0
0.0,1356.0,963627.0,209.0,29.239796,4.862628,0.290507,29.17577,4.213061,4.996729,1356.0,0.0,963627.0,0.0,46.340954,46.340954,0.0,0,0,0,0,1,0,0
1.0,2.0,120.0,10315.0,0.000213,0.000213,0.0,0.000213,0.000213,0.000213,1.0,1.0,60.0,60.0,4694.835449,0.0,0.0,0,0,0,0,1,0,1
80.0,5.0,582.0,209764.0,38.694046,0.033689,0.023837,0.101067,0.0,0.051591,3.0,2.0,462.0,120.0,0.103375,0.051688,0.050671,0,0,0,0,1,0,1
53.0,2.0,172.0,7227.0,2.500039,0.0,0.0,0.0,0.0,0.0,2.0,0.0,172.0,0.0,0.399994,0.399994,0.0,0,0,0,0,0,1,0
80.0,1.0,154.0,157287.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,154.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
4404.0,2.0,120.0,14564.0,0.000182,0.000182,0.0,0.000182,0.000182,0.000182,1.0,1.0,60.0,60.0,5494.505371,0.0,0.0,0,0,0,0,1,0,1
80.0,9.0,1198.0,48017.0,20.907909,3.569674,0.249447,14.278696,3.294952,3.97549,8.0,1.0,1138.0,60.0,0.38263,0.334802,0.0,0,0,0,0,1,0,1
53.0,2.0,1209.0,18138.0,0.166639,0.166639,0.0,0.166639,0.166639,0.166639,1.0,1.0,70.0,1139.0,6.000996,0.0,0.0,0,0,0,0,0,1,0
0.0,2.0,102.0,258985.0,0.000167,0.000167,0.0,0.000167,0.000167,0.000167,1.0,1.0,42.0,60.0,5988.023926,0.0,0.0,1,0,0,0,0,0,0
80.0,7.0,1078.0,9147.0,36.324474,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1078.0,0.0,0.165178,0.165178,0.0,0,0,0,0,1,0,1
80.0,21.0,1260.0,121637.0,22.871595,3.656775,1.828585,18.283875,0.0,4.616815,21.0,0.0,1260.0,0.0,0.874447,0.874447,0.0,0,0,0,0,0,1,1
80.0,3.0,462.0,220731.0,16.349667,1.963282,1.963282,3.926564,0.0,3.926564,3.0,0.0,462.0,0.0,0.122327,0.122327,0.0,0,0,0,0,1,0,1
1863.0,2.0,120.0,23642.0,0.000314,0.000314,0.0,0.000314,0.000314,0.000314,1.0,1.0,60.0,60.0,3184.713379,0.0,0.0,0,0,0,0,1,0,1
49220.0,1.0,60.0,7722.0,3.2e-05,3.2e-05,0.0,3.2e-05,3.2e-05,3.2e-05,1.0,0.0,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
1112.0,2.0,120.0,11992.0,6e-05,6e-05,0.0,6e-05,6e-05,6e-05,1.0,1.0,60.0,60.0,16666.66797,0.0,0.0,0,0,0,0,1,0,1
80.0,4999.0,4677531.0,293.0,62.528671,4.798027,0.677973,62.374344,2.449478,4.999187,4999.0,0.0,4677531.0,0.0,79.931335,79.931335,0.0,0,0,0,0,1,0,0
53.0,2.0,477.0,2627.0,0.235722,0.235722,0.0,0.235722,0.235722,0.235722,1.0,1.0,90.0,387.0,4.242285,0.0,0.0,0,0,0,0,0,1,0
80.0,2400.0,2338875.0,239.0,14.994194,4.989953,0.000785,14.969858,4.988874,4.99072,1200.0,1200.0,1207005.0,1131870.0,159.995255,79.964287,79.964287,0,0,0,0,1,0,0
53.0,2.0,486.0,7827.0,0.288371,0.288371,0.0,0.288371,0.288371,0.288371,1.0,1.0,94.0,392.0,3.467755,0.0,0.0,0,0,0,0,0,1,0
80.0,2267.0,2123507.0,635.0,28.40037,4.722742,0.607801,28.336452,3.363668,4.996293,2267.0,0.0,2123507.0,0.0,79.787697,79.787697,0.0,0,0,0,0,1,0,0
80.0,3.0,462.0,55897.0,18.512625,0.0,0.0,0.0,0.0,0.0,3.0,0.0,462.0,0.0,0.108034,0.108034,0.0,0,0,0,0,1,0,1
53.0,2.0,225.0,258380.0,3e-06,3e-06,0.0,3e-06,3e-06,3e-06,1.0,1.0,85.0,140.0,333333.3125,0.0,0.0,0,0,0,0,0,1,0
5925.0,2.0,134.0,20684.0,9.1e-05,9.1e-05,0.0,9.1e-05,9.1e-05,9.1e-05,1.0,1.0,74.0,60.0,10989.01074,0.0,0.0,0,0,0,0,1,0,1
80.0,6292.0,6120577.0,1937.0,42.018311,4.364257,1.311112,39.278313,0.925834,4.995118,3146.0,3146.0,2990373.0,3130204.0,149.720444,74.84832,74.84832,0,0,0,0,0,1,0
0.0,2.0,140.0,18416.0,796.473022,0.0,0.0,0.0,0.0,0.0,2.0,0.0,140.0,0.0,0.001256,0.001256,0.0,0,1,0,0,0,0,1
80.0,14.0,840.0,7055.0,16.033489,4.533676,0.504559,13.601027,3.821487,4.928051,14.0,0.0,840.0,0.0,0.810803,0.810803,0.0,0,0,0,0,0,1,1
53.0,2.0,480.0,256823.0,0.23586,0.23586,0.0,0.23586,0.23586,0.23586,1.0,1.0,91.0,389.0,4.239803,0.0,0.0,0,0,0,0,0,1,0
80.0,16.0,960.0,102468.0,24.012728,4.813334,0.03738,19.253338,4.780605,4.876342,16.0,0.0,960.0,0.0,0.624669,0.624669,0.0,0,0,0,0,0,1,1
3071.0,2.0,120.0,13016.0,0.00084,0.00084,0.0,0.00084,0.00084,0.00084,1.0,1.0,60.0,60.0,1190.476196,0.0,0.0,0,0,0,0,1,0,1
1.0,1.0,60.0,17161.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
0.0,1.0,70.0,17851.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
572.0,5.0,300.0,548.0,0.007904,0.007904,0.0,0.007904,0.007904,0.007904,2.0,3.0,120.0,180.0,506.072906,126.518227,253.036453,0,0,0,0,1,0,1
80.0,3.0,462.0,76579.0,39.739754,0.0,0.0,0.0,0.0,0.0,3.0,0.0,462.0,0.0,0.050327,0.050327,0.0,0,0,0,0,1,0,1
53.0,2.0,936.0,251322.0,0.011453,0.011453,0.0,0.011453,0.011453,0.011453,1.0,1.0,91.0,845.0,87.31337,0.0,0.0,0,0,0,0,0,1,0
80.0,354.0,104784.0,432.0,14.971296,4.965618,0.000648,14.896854,4.964122,4.966611,354.0,0.0,104784.0,0.0,23.578453,23.578453,0.0,0,0,0,0,1,0,0
53.0,2.0,947.0,3737.0,0.219619,0.219619,0.0,0.219619,0.219619,0.219619,1.0,1.0,92.0,855.0,4.55334,0.0,0.0,0,0,0,0,0,1,0
80.0,4.0,616.0,106424.0,22.89011,1.388658,1.963859,4.165975,0.0,4.165975,4.0,0.0,616.0,0.0,0.131061,0.131061,0.0,0,0,0,0,1,0,1
80.0,4.0,616.0,204852.0,37.16993,1.509632,2.134943,4.528897,0.0,4.528897,4.0,0.0,616.0,0.0,0.08071,0.08071,0.0,0,0,0,0,1,0,1
80.0,40214.0,40661063.0,5.0,962.154114,4.953884,0.03092,951.145752,4.749564,4.999774,20107.0,20107.0,20505166.0,20155897.0,41.794758,20.89686,20.89686,0,0,0,0,0,1,0
80.0,4.0,616.0,180568.0,40.836754,1.023865,1.447963,3.071594,0.0,3.071594,4.0,0.0,616.0,0.0,0.073463,0.073463,0.0,0,0,0,0,1,0,1
80.0,6.0,924.0,115884.0,45.841873,0.590359,1.180718,2.951795,0.0,2.951795,6.0,0.0,924.0,0.0,0.109071,0.109071,0.0,0,0,0,0,1,0,1
80.0,6.0,548.0,179268.0,27.031206,0.13232,0.021395,0.26464,0.110925,0.153715,4.0,2.0,428.0,120.0,0.184971,0.110983,0.036994,0,0,0,0,1,0,1
80.0,6.0,924.0,56999.0,35.089199,0.0,0.0,0.0,0.0,0.0,6.0,0.0,924.0,0.0,0.142494,0.142494,0.0,0,0,0,0,1,0,1
80.0,6.0,548.0,246149.0,26.907421,0.12687,0.040679,0.253741,0.086191,0.16755,4.0,2.0,428.0,120.0,0.185822,0.111493,0.037164,0,0,0,0,1,0,1
565.0,1162.0,69720.0,895.0,27.077372,4.491399,1.092602,26.948395,2.048269,4.982495,1162.0,0.0,69720.0,0.0,42.877132,42.877132,0.0,0,0,0,0,0,1,0
80.0,7.0,1078.0,16011.0,54.028275,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1078.0,0.0,0.111053,0.111053,0.0,0,0,0,0,1,0,1
123.0,3.0,270.0,5293.0,32.543407,0.146671,0.146671,0.293342,0.0,0.293342,2.0,1.0,180.0,90.0,0.061456,0.031008,0.0,0,0,0,0,0,1,0
53.0,2.0,359.0,3759.0,0.298522,0.298522,0.0,0.298522,0.298522,0.298522,1.0,1.0,111.0,248.0,3.349837,0.0,0.0,0,0,0,0,0,1,0
80.0,6.0,924.0,134203.0,37.351871,0.991676,1.983351,4.958378,0.0,4.958378,6.0,0.0,924.0,0.0,0.133862,0.133862,0.0,0,0,0,0,1,0,1
53.0,2.0,225.0,203578.0,0.000607,0.000607,0.0,0.000607,0.000607,0.000607,1.0,1.0,85.0,140.0,1647.446411,0.0,0.0,0,0,0,0,0,1,0
53.0,2.0,372.0,18090.0,0.009071,0.009071,0.0,0.009071,0.009071,0.009071,1.0,1.0,118.0,254.0,110.241432,0.0,0.0,0,0,0,0,0,1,0
80.0,7420.0,7216678.0,45.0,46.915825,4.681444,0.930871,46.814438,1.888844,4.997624,3711.0,3709.0,3524875.0,3691803.0,158.134277,79.077797,79.035164,0,0,0,0,0,1,0
53.0,2.0,468.0,251931.0,0.237715,0.237715,0.0,0.237715,0.237715,0.237715,1.0,1.0,91.0,377.0,4.206718,0.0,0.0,0,0,0,0,0,1,0
80.0,2.0,308.0,150472.0,4.907214,4.907214,0.0,4.907214,4.907214,4.907214,2.0,0.0,308.0,0.0,0.203782,0.203782,0.0,0,0,0,0,1,0,1
80.0,4.0,522.0,216365.0,39.034042,0.015433,0.021826,0.046299,0.0,0.046299,3.0,1.0,462.0,60.0,0.076856,0.051298,0.0,0,0,0,0,1,0,1
80.0,4.0,522.0,138056.0,39.610809,0.01574,0.02226,0.04722,0.0,0.04722,3.0,1.0,462.0,60.0,0.075737,0.050491,0.0,0,0,0,0,1,0,1
8883.0,42.0,14216.0,135883.0,35.02272,3.267233,1.751244,22.870632,0.012253,4.999989,21.0,21.0,12830.0,1386.0,1.170669,0.571058,0.571058,0,0,0,0,1,0,0
8883.0,88.0,31672.0,8.0,85.051369,2.963724,2.201475,50.383301,0.005651,4.999902,44.0,44.0,28768.0,2904.0,1.022911,0.505577,0.505577,0,0,0,0,1,0,0
80.0,752.0,222592.0,2684.0,28.040958,4.642547,0.732387,27.85528,3.004882,4.971755,752.0,0.0,222592.0,0.0,26.782251,26.782251,0.0,0,0,0,0,1,0,0
80.0,53092.0,53005937.0,6.0,1479.436279,4.962133,0.009367,1463.829224,4.947263,4.999143,26546.0,26546.0,27205854.0,25800083.0,35.885967,17.942644,17.942644,0,0,0,0,0,1,0
0.0,1298.0,922749.0,3200.0,27.063587,4.48949,1.097186,26.936937,2.036117,4.984796,1298.0,0.0,922749.0,0.0,47.924171,47.924171,0.0,0,0,0,0,1,0,0
80.0,4.0,522.0,154026.0,41.441505,0.027488,0.038874,0.082464,0.0,0.082464,3.0,1.0,462.0,60.0,0.072391,0.048261,0.0,0,0,0,0,1,0,1
80.0,2148.0,2060351.0,381.0,26.87019,4.467438,1.180966,26.804626,1.826726,4.999168,2148.0,0.0,2060351.0,0.0,79.902672,79.902672,0.0,0,0,0,0,0,1,0
565.0,2986.0,179160.0,83.0,70.057419,4.937803,0.122488,69.129242,4.531375,4.998867,2986.0,0.0,179160.0,0.0,42.607906,42.607906,0.0,0,0,0,0,0,1,0
80.0,1276.0,377696.0,1389.0,49.327038,4.898109,0.257467,48.981094,4.126112,4.995344,1276.0,0.0,377696.0,0.0,25.847893,25.847893,0.0,0,0,0,0,1,0,0
53.0,2.0,467.0,4978.0,0.009766,0.009766,0.0,0.009766,0.009766,0.009766,1.0,1.0,91.0,376.0,102.396065,0.0,0.0,0,0,0,0,0,1,0
80.0,6.0,548.0,255904.0,26.203844,0.146236,0.013068,0.292472,0.133168,0.159304,4.0,2.0,428.0,120.0,0.190812,0.114487,0.038162,0,0,0,0,1,0,1
80.0,4.0,240.0,182527.0,4.552262,4.552262,0.0,4.552262,4.552262,4.552262,4.0,0.0,240.0,0.0,0.659013,0.659013,0.0,0,0,0,0,0,1,1
565.0,1632.0,97920.0,1301.0,42.023647,4.877054,0.218218,39.01643,4.317815,4.984154,1632.0,0.0,97920.0,0.0,38.811481,38.811481,0.0,0,0,0,0,0,1,0
80.0,6.0,924.0,39266.0,46.166096,0.0,0.0,0.0,0.0,0.0,6.0,0.0,924.0,0.0,0.108305,0.108305,0.0,0,0,0,0,1,0,1
123.0,2.0,180.0,262162.0,0.020581,0.020581,0.0,0.020581,0.020581,0.020581,1.0,1.0,90.0,90.0,48.588505,0.0,0.0,0,0,0,0,0,1,0
0.0,480.0,341180.0,4045.0,9.980972,4.978034,0.001567,9.956068,4.976467,4.979601,480.0,0.0,341180.0,0.0,47.991318,47.991318,0.0,0,0,0,0,1,0,0
80.0,6.0,548.0,243302.0,26.215769,0.148249,0.01909,0.296498,0.129159,0.167339,4.0,2.0,428.0,120.0,0.190725,0.114435,0.038145,0,0,0,0,1,0,1
80.0,5000.0,4799763.0,257.0,62.546909,4.798363,0.670356,62.378716,2.476207,4.997284,5000.0,0.0,4799763.0,0.0,79.924011,79.924011,0.0,0,0,0,0,0,1,0
80.0,4.0,616.0,230613.0,37.146004,0.0,0.0,0.0,0.0,0.0,4.0,0.0,616.0,0.0,0.080762,0.080762,0.0,0,0,0,0,1,0,1
123.0,2.0,180.0,262161.0,0.026898,0.026898,0.0,0.026898,0.026898,0.026898,1.0,1.0,90.0,90.0,37.177486,0.0,0.0,0,0,0,0,0,1,0
80.0,4.0,616.0,105634.0,22.881405,1.388356,1.963432,4.165068,0.0,4.165068,4.0,0.0,616.0,0.0,0.131111,0.131111,0.0,0,0,0,0,1,0,1
80.0,18.0,1080.0,34892.0,28.612253,3.969626,0.879712,19.848131,2.410421,4.973844,18.0,0.0,1080.0,0.0,0.594151,0.594151,0.0,0,0,0,0,0,1,1
53.0,2.0,467.0,94702.0,0.252499,0.252499,0.0,0.252499,0.252499,0.252499,1.0,1.0,91.0,376.0,3.960412,0.0,0.0,0,0,0,0,0,1,0
53.0,2.0,480.0,4131.0,0.235603,0.235603,0.0,0.235603,0.235603,0.235603,1.0,1.0,91.0,389.0,4.244428,0.0,0.0,0,0,0,0,0,1,0
80.0,2.0,120.0,132484.0,4.816652,4.816652,0.0,4.816652,4.816652,4.816652,2.0,0.0,120.0,0.0,0.207613,0.207613,0.0,0,0,0,0,0,1,1
80.0,4.0,616.0,138871.0,23.157595,0.0,0.0,0.0,0.0,0.0,4.0,0.0,616.0,0.0,0.129547,0.129547,0.0,0,0,0,0,1,0,1
80.0,3.0,462.0,97892.0,22.124187,0.0,0.0,0.0,0.0,0.0,3.0,0.0,462.0,0.0,0.090399,0.090399,0.0,0,0,0,0,1,0,1
80.0,6.0,360.0,81612.0,16.591375,3.018907,0.250414,9.056721,2.672705,3.256578,6.0,0.0,360.0,0.0,0.301361,0.301361,0.0,0,0,0,0,0,1,1
80.0,1477.0,437192.0,733.0,54.819263,4.942644,0.109919,54.369087,4.59644,4.995287,1477.0,0.0,437192.0,0.0,26.924841,26.924841,0.0,0,0,0,0,1,0,0
80.0,7.0,984.0,153109.0,21.609945,1.754469,2.153572,8.772345,0.0,4.613272,6.0,1.0,924.0,60.0,0.27765,0.231375,0.0,0,0,0,0,1,0,1
80.0,1026.0,303696.0,1299.0,42.011951,4.858626,0.214086,38.869011,4.306124,4.970028,1026.0,0.0,303696.0,0.0,24.39782,24.39782,0.0,0,0,0,0,1,0,0
80.0,3488.0,3262546.0,665.0,43.639717,4.828687,0.448281,43.458183,3.561134,4.998735,3488.0,0.0,3262546.0,0.0,79.904274,79.904274,0.0,0,0,0,0,1,0,0
80.0,1814.0,1737182.0,714.0,22.709249,4.531315,0.932755,22.656574,2.665805,4.999738,1814.0,0.0,1737182.0,0.0,79.835312,79.835312,0.0,0,0,0,0,0,1,0
80.0,2.0,308.0,247052.0,24.719254,0.0,0.0,0.0,0.0,0.0,2.0,0.0,308.0,0.0,0.040454,0.040454,0.0,0,0,0,0,1,0,1
0.0,1775.0,1261495.0,528.0,39.417274,4.907859,0.208251,39.262875,4.357152,4.996577,1775.0,0.0,1261495.0,0.0,45.00565,45.00565,0.0,0,0,0,0,1,0,0
80.0,3.0,462.0,189554.0,39.119652,0.0,0.0,0.0,0.0,0.0,3.0,0.0,462.0,0.0,0.051125,0.051125,0.0,0,0,0,0,1,0,1
80.0,4.0,616.0,204617.0,12.750139,3.747293,0.833534,7.494587,2.91376,4.580827,4.0,0.0,616.0,0.0,0.235292,0.235292,0.0,0,0,0,0,1,0,1
80.0,4.0,522.0,51914.0,38.339874,0.010443,0.014768,0.031328,0.0,0.031328,3.0,1.0,462.0,60.0,0.078248,0.052165,0.0,0,0,0,0,1,0,1
3296.0,1.0,60.0,10243.0,2.4e-05,2.4e-05,0.0,2.4e-05,2.4e-05,2.4e-05,1.0,0.0,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
80.0,4.0,522.0,80686.0,39.874084,0.011584,0.016383,0.034753,0.0,0.034753,3.0,1.0,462.0,60.0,0.075237,0.050158,0.0,0,0,0,0,1,0,1
3828.0,2.0,134.0,26604.0,0.001442,0.001442,0.0,0.001442,0.001442,0.001442,1.0,1.0,74.0,60.0,693.481262,0.0,0.0,0,0,0,0,1,0,1
53.0,2.0,176.0,3892.0,5.044199,0.0,0.0,0.0,0.0,0.0,2.0,0.0,176.0,0.0,0.198248,0.198248,0.0,0,0,0,0,0,1,0
3703.0,2.0,120.0,24955.0,3.5e-05,3.5e-05,0.0,3.5e-05,3.5e-05,3.5e-05,1.0,1.0,60.0,60.0,28571.42773,0.0,0.0,0,0,0,0,1,0,1
0.0,2737.0,1945480.0,280.0,57.054485,4.730994,0.864955,56.771927,1.862357,4.999876,2737.0,0.0,1945480.0,0.0,47.954163,47.954163,0.0,0,0,0,0,1,0,0
80.0,5.0,770.0,192219.0,40.623524,0.801149,1.38763,3.204595,0.0,3.204595,5.0,0.0,770.0,0.0,0.098465,0.098465,0.0,0,0,0,0,1,0,1
443.0,32.0,6689.0,6765.0,61.740784,0.292655,0.331883,2.048587,0.15452,1.105515,18.0,14.0,2361.0,4328.0,0.502099,0.275345,0.210558,0,0,0,0,1,0,0
80.0,7.0,984.0,137888.0,37.21944,1.010174,1.989371,5.050869,0.0,4.988624,6.0,1.0,924.0,60.0,0.161206,0.134338,0.0,0,0,0,0,1,0,1
53.0,2.0,479.0,3715.0,0.294063,0.294063,0.0,0.294063,0.294063,0.294063,1.0,1.0,91.0,388.0,3.400632,0.0,0.0,0,0,0,0,0,1,0
80.0,1799.0,1684658.0,1955.0,22.533857,4.496424,0.999408,22.482119,2.497609,4.998177,1799.0,0.0,1684658.0,0.0,79.791046,79.791046,0.0,0,0,0,0,1,0,0
80.0,21.0,1260.0,119022.0,22.870218,3.656823,1.828629,18.284117,0.0,4.617924,21.0,0.0,1260.0,0.0,0.8745,0.8745,0.0,0,0,0,0,0,1,1
80.0,4.0,616.0,207088.0,15.863466,1.013954,1.433947,3.041862,0.0,3.041862,4.0,0.0,616.0,0.0,0.189114,0.189114,0.0,0,0,0,0,1,0,1
80.0,6.0,736.0,109073.0,18.404251,1.606475,2.108552,4.819424,0.0,4.585354,5.0,1.0,676.0,60.0,0.271676,0.217341,0.0,0,0,0,0,1,0,1
80.0,3831.0,3733470.0,567.0,24.896254,4.969783,0.046087,24.848915,4.877636,4.994468,1916.0,1915.0,1926937.0,1806533.0,153.838409,76.919205,76.879036,0,0,0,0,1,0,0
8080.0,6570.0,6402577.0,1963.0,42.85173,4.750916,0.683063,42.75824,2.81893,4.996529,3284.0,3286.0,3096045.0,3306532.0,153.296021,76.613007,76.659683,0,0,0,0,1,0,0
80.0,6.0,548.0,137419.0,25.667847,0.149213,0.022263,0.298427,0.126951,0.171476,4.0,2.0,428.0,120.0,0.194796,0.116878,0.038959,0,0,0,0,1,0,1
2161.0,2.0,120.0,25619.0,7.6e-05,7.6e-05,0.0,7.6e-05,7.6e-05,7.6e-05,1.0,1.0,60.0,60.0,13157.89551,0.0,0.0,0,0,0,0,1,0,1
0.0,479.0,340318.0,17.0,10.003648,4.995624,0.000391,9.991247,4.995233,4.996014,479.0,0.0,340318.0,0.0,47.78257,47.78257,0.0,0,0,0,0,1,0,0
80.0,22.0,1320.0,46296.0,29.711645,3.641317,0.997507,21.847902,1.816315,4.652792,22.0,0.0,1320.0,0.0,0.706794,0.706794,0.0,0,0,0,0,0,1,1
8080.0,3320.0,3234547.0,388.0,20.813587,4.153454,1.683115,20.767271,0.787227,4.997807,1660.0,1660.0,1566079.0,1668468.0,159.463135,79.70755,79.70755,0,0,0,0,1,0,0
80.0,4.0,616.0,149594.0,46.942726,1.592685,2.252397,4.778055,0.0,4.778055,4.0,0.0,616.0,0.0,0.063908,0.063908,0.0,0,0,0,0,1,0,1
8080.0,5641.0,5498347.0,201.0,39.976791,4.986212,0.01507,39.889698,4.946719,4.995986,2820.0,2821.0,2661466.0,2836881.0,141.081863,70.515915,70.540932,0,0,0,0,1,0,0
8080.0,9081.0,8849003.0,14.0,57.851261,4.800047,0.620878,57.600563,2.741024,4.996891,4542.0,4539.0,4283489.0,4565514.0,156.954224,78.4944,78.442543,0,0,0,0,1,0,0
80.0,2009.0,1881719.0,117.0,25.160675,4.182571,1.814783,25.095425,0.124594,4.997094,2009.0,0.0,1881719.0,0.0,79.807083,79.807083,0.0,0,0,0,0,1,0,0
0.0,1.0,70.0,16028.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
80.0,2.0,308.0,92817.0,24.171289,0.0,0.0,0.0,0.0,0.0,2.0,0.0,308.0,0.0,0.041371,0.041371,0.0,0,0,0,0,1,0,1
80.0,9.0,822.0,38555.0,52.128765,0.120795,0.024048,0.362385,0.08986,0.148498,6.0,3.0,642.0,180.0,0.153466,0.095916,0.038367,0,0,0,0,1,0,1
25004.0,2.0,120.0,2269.0,4.4e-05,4.4e-05,0.0,4.4e-05,4.4e-05,4.4e-05,1.0,1.0,60.0,60.0,22727.27344,0.0,0.0,0,0,0,0,1,0,1
80.0,3781.0,3624149.0,369.0,49.391537,4.916534,0.209312,49.16534,4.289057,4.997409,3781.0,0.0,3624149.0,0.0,76.531326,76.531326,0.0,0,0,0,0,0,1,0
80.0,2.0,308.0,150131.0,19.24633,0.0,0.0,0.0,0.0,0.0,2.0,0.0,308.0,0.0,0.051958,0.051958,0.0,0,0,0,0,1,0,1
80.0,4020.0,3909329.0,113.0,25.160704,4.182881,1.814913,25.097288,0.124618,4.997104,2011.0,2009.0,1909515.0,1999814.0,159.733215,79.886475,79.806992,0,0,0,0,0,1,0
80.0,5.0,770.0,218623.0,29.889557,0.0,0.0,0.0,0.0,0.0,5.0,0.0,770.0,0.0,0.133826,0.133826,0.0,0,0,0,0,1,0,1
49176.0,2.0,134.0,27419.0,0.00035,0.00035,0.0,0.00035,0.00035,0.00035,1.0,1.0,74.0,60.0,2857.143066,0.0,0.0,0,0,0,0,1,0,1
80.0,3064.0,2938277.0,2.0,41.196285,4.566309,1.205735,41.096779,1.155981,4.994935,3064.0,0.0,2938277.0,0.0,74.351364,74.351364,0.0,0,0,0,0,0,1,0
80.0,5.0,676.0,193851.0,40.864712,0.848154,1.199471,2.544462,0.0,2.544462,4.0,1.0,616.0,60.0,0.097884,0.073413,0.0,0,0,0,0,1,0,1
8883.0,14.0,5422.0,261420.0,11.589354,1.586845,0.004233,4.760534,1.582852,1.592704,7.0,7.0,4960.0,462.0,1.121719,0.517717,0.517717,0,0,0,0,1,0,0
53.0,2.0,393.0,252318.0,0.233734,0.233734,0.0,0.233734,0.233734,0.233734,1.0,1.0,108.0,285.0,4.278368,0.0,0.0,0,0,0,0,0,1,0
80.0,1026.0,303696.0,36.0,38.287128,4.752935,0.565965,38.023479,3.255544,4.970857,1026.0,0.0,303696.0,0.0,26.771399,26.771399,0.0,0,0,0,0,1,0,0
80.0,4.0,616.0,157462.0,43.375572,0.0,0.0,0.0,0.0,0.0,4.0,0.0,616.0,0.0,0.069163,0.069163,0.0,0,0,0,0,1,0,1
53.0,2.0,419.0,111658.0,0.010283,0.010283,0.0,0.010283,0.010283,0.010283,1.0,1.0,93.0,326.0,97.247887,0.0,0.0,0,0,0,0,0,1,0
8883.0,2539.0,663128.0,11.0,1723.355469,3.539396,1.741309,1189.237061,0.006099,4.999993,1270.0,1269.0,579374.0,83754.0,1.472708,0.736357,0.735774,0,0,0,0,1,0,0
80.0,7.0,1078.0,5684.0,35.775429,0.595984,1.332661,3.575905,0.0,3.575905,7.0,0.0,1078.0,0.0,0.167713,0.167713,0.0,0,0,0,0,1,0,1
